0.000000000000000000e+00,4.395383825920249343e-01,7.428962900261596447e-01,7.364548045169970747e-01,6.732217874357971921e-01
4.395383825920249343e-01,0.000000000000000000e+00,7.287944034349913558e-01,8.148521481855947046e-01,6.752608156598214340e-01
7.428962900261596447e-01,7.287944034349913558e-01,0.000000000000000000e+00,5.641510312251606374e-01,8.117297387026806144e-01
7.364548045169970747e-01,8.148521481855947046e-01,5.641510312251606374e-01,0.000000000000000000e+00,7.605790576659122726e-01
6.732217874357971921e-01,6.752608156598214340e-01,8.117297387026806144e-01,7.605790576659122726e-01,0.000000000000000000e+00
